Time_utc,BidAskSpread_bp,MidPrice_Open,MidPrice_High,MidPrice_Low,MidPrice_Close
2021-08-30 07:10:00,5.252602,478667.88,478830.06,478479.12,478513.06
2021-08-30 07:11:00,5.2058644,478513.06,478517.34,478379.6,478488.75
2021-08-30 07:12:00,6.0121255,478488.75,478635.72,478206.56,478229.28
2021-08-30 07:13:00,7.434778,478229.28,478270.94,477739.53,478222.8
2021-08-30 07:14:00,6.5629573,478222.8,478441.7,477909.25,478338.47
2021-08-30 07:15:00,5.376257,478338.47,478344.94,477889.12,478247.03
2021-08-30 07:16:00,5.58095,478247.03,478266.66,477797.5,477847.5
2021-08-30 07:17:00,7.3817706,477847.5,478876.56,477759.7,478662.1
2021-08-30 07:18:00,6.36241,478662.1,478685.56,478398.25,478441.25
2021-08-30 07:19:00,6.226941,478441.25,479226.5,478237.97,479113.94
2021-08-30 07:20:00,7.5146756,479113.94,479304.5,478948.66,478986.78
2021-08-30 07:21:00,5.920595,478986.78,479736.4,478759.88,479695.5
2021-08-30 07:22:00,7.381262,479695.5,479749.28,478975.66,479042.34
2021-08-30 07:23:00,6.516212,479042.34,479472.38,478725.8,479255.5
2021-08-30 07:24:00,7.1658506,479255.5,479887.2,479153.8,479566.34
2021-08-30 07:25:00,5.85221,479566.34,479859.8,479443.56,479771.4
2021-08-30 07:26:00,7.4146943,479771.4,479986.25,479392.62,479957.4
2021-08-30 07:27:00,6.7439566,479957.4,480216.56,479839.1,480207.25
2021-08-30 07:28:00,5.6762424,480207.25,480212.1,479920.75,480002.88
2021-08-30 07:29:00,5.8715854,480002.88,480380.3,479958.7,480276.75
2021-08-30 07:30:00,5.1042314,480276.75,480300.7,480148.7,480180.5
2021-08-30 07:31:00,7.098022,480180.5,480195.44,479745.94,479998.2
2021-08-30 07:32:00,5.467907,479998.2,480144.12,479869.38,479904.2
2021-08-30 07:33:00,5.0859714,479904.2,480384.3,479901.72,480142.9
2021-08-30 07:34:00,7.283699,480142.9,480226.12,479890.44,480141.5
2021-08-30 07:35:00,5.3124166,480141.5,480280.06,480054.5,480088.22
2021-08-30 07:36:00,6.78785,480088.22,480100.22,479711.25,479716.7
2021-08-30 07:37:00,10.749858,479716.7,479763.3,479520.0,479533.3
2021-08-30 07:38:00,8.4254675,479533.3,479532.56,479450.6,479499.9
2021-08-30 07:39:00,8.116326,479499.9,479523.75,479377.7,479407.53
2021-08-30 07:40:00,6.707346,479407.53,479445.5,479118.5,479210.7
2021-08-30 07:41:00,6.501335,479210.7,479250.7,478987.94,479035.06
2021-08-30 07:42:00,6.2366037,479035.06,479146.12,478899.0,478918.44
2021-08-30 07:43:00,6.07792,478918.44,479778.44,478902.84,479121.8
2021-08-30 07:44:00,6.0914598,479121.8,479121.8,478807.94,478979.7
2021-08-30 07:45:00,5.61043,478979.7,479130.06,478834.38,478937.1
2021-08-30 07:46:00,4.8571625,478937.1,479239.78,478890.06,479111.94
2021-08-30 07:47:00,5.944311,479111.94,479147.7,478683.3,478714.3
2021-08-30 07:48:00,5.937661,478714.3,479021.16,478696.25,478830.88
2021-08-30 07:49:00,5.974755,478830.88,479815.53,478805.75,479741.1
2021-08-30 07:50:00,5.215821,479741.1,479784.66,479644.5,479740.0
2021-08-30 07:51:00,4.6711802,479740.0,479757.75,479510.3,479521.03
2021-08-30 07:52:00,5.666158,479521.03,479628.75,479442.38,479626.88
2021-08-30 07:53:00,5.8085966,479626.88,479626.88,479437.5,479515.47
2021-08-30 07:54:00,4.83568,479515.47,479623.12,479455.75,479607.56
2021-08-30 07:55:00,5.9545746,479607.56,479939.16,479251.62,479910.72
2021-08-30 07:56:00,5.5919943,479910.72,479920.66,479484.88,479499.06
2021-08-30 07:57:00,6.475887,479499.06,479522.25,479420.4,479439.72
2021-08-30 07:58:00,5.7626987,479439.72,479461.0,478840.3,478983.53
2021-08-30 07:59:00,5.376864,478983.53,479819.75,478960.84,479756.25
2021-08-30 08:00:00,4.875034,479756.25,479821.3,479564.22,479652.6
2021-08-30 08:01:00,8.409861,479652.6,479672.16,479444.56,479468.25
2021-08-30 08:02:00,5.6226673,479468.25,479469.47,479178.62,479202.47
2021-08-30 08:03:00,6.6440496,479202.47,479211.25,478777.7,478850.22
2021-08-30 08:04:00,6.250845,478850.22,478856.75,478785.78,478815.16
2021-08-30 08:05:00,8.353423,478815.16,480217.8,478710.7,479418.62
2021-08-30 08:06:00,6.8005223,479418.62,479480.38,479277.0,479284.44
2021-08-30 08:07:00,4.5928626,479284.44,479384.38,479228.06,479337.44
2021-08-30 08:08:00,6.2293363,479337.44,479546.94,479228.88,479323.44
2021-08-30 08:09:00,4.83029,479323.44,479377.94,479187.47,479199.38
2021-08-30 08:10:00,5.239037,479199.38,479406.3,479182.88,479226.3
2021-08-30 08:11:00,5.6164846,479226.3,479287.84,479080.5,479120.88
2021-08-30 08:12:00,5.13264,479120.88,479618.0,478919.8,479471.5
2021-08-30 08:13:00,5.299848,479471.5,479477.22,479238.47,479350.25
2021-08-30 08:14:00,5.445393,479350.25,479490.12,479058.75,479334.06
2021-08-30 08:15:00,6.5911756,479334.06,479444.34,479205.62,479235.12
2021-08-30 08:16:00,8.210844,479235.12,479261.62,479112.2,479120.3
2021-08-30 08:17:00,6.863433,479120.3,479126.47,478983.16,479068.3
2021-08-30 08:18:00,5.336423,479068.3,479070.8,478852.44,478872.75
2021-08-30 08:19:00,4.8476,478872.75,478961.88,478864.25,478897.44
2021-08-30 08:20:00,4.9538426,478897.44,479236.06,478892.5,479190.06
2021-08-30 08:21:00,5.9322624,479190.06,479239.62,478902.88,478914.28
2021-08-30 08:22:00,3.9122646,478914.28,478996.38,478837.97,478895.97
2021-08-30 08:23:00,4.1168423,478895.97,479013.38,478845.06,478973.28
2021-08-30 08:24:00,4.6864963,478973.28,479516.8,478906.2,479463.12
2021-08-30 08:25:00,5.7089825,479463.12,479749.94,479424.62,479717.3
2021-08-30 08:26:00,8.64798,479717.3,480301.06,479714.38,480299.72
2021-08-30 08:27:00,5.518319,480299.72,480500.2,480053.7,480080.44
2021-08-30 08:28:00,5.418582,480080.44,480572.88,480002.22,480323.06
2021-08-30 08:29:00,5.186123,480323.06,480539.75,480203.94,480454.84
2021-08-30 08:30:00,6.310997,480454.84,480662.2,480385.94,480573.8
2021-08-30 08:31:00,5.143174,480573.8,480608.97,480118.75,480130.94
2021-08-30 08:32:00,5.6293187,480130.94,480171.25,479938.44,480091.34
2021-08-30 08:33:00,4.227653,480091.34,480266.1,480052.94,480183.06
2021-08-30 08:34:00,6.7733765,480183.06,480286.44,480175.62,480234.75
2021-08-30 08:35:00,5.7834396,480234.75,480431.8,480138.44,480416.44
2021-08-30 08:36:00,5.6747923,480416.44,480816.8,480389.5,480614.75
2021-08-30 08:37:00,3.8675907,480614.75,480687.4,480476.62,480495.2
2021-08-30 08:38:00,3.752607,480495.2,480680.62,480485.47,480677.25
2021-08-30 08:39:00,4.0434213,480677.25,480706.25,480648.6,480672.0
2021-08-30 08:40:00,5.3122005,480672.0,481252.8,480544.3,481230.12
2021-08-30 08:41:00,4.95001,481230.12,481385.06,481122.12,481372.06
2021-08-30 08:42:00,5.399258,481372.06,481964.44,481339.12,481907.62
2021-08-30 08:43:00,5.962137,481907.62,481933.8,481465.34,481593.62
2021-08-30 08:44:00,5.65196,481593.62,482292.88,481554.94,482205.7
2021-08-30 08:45:00,5.068081,482205.7,482302.75,481994.44,482093.7
2021-08-30 08:46:00,2.8212762,482093.7,482349.62,482029.03,482296.62
2021-08-30 08:47:00,0.927917,482296.62,482357.88,482217.12,482226.8
2021-08-30 08:48:00,3.0612998,482226.8,482226.8,481716.06,481755.94
2021-08-30 08:49:00,4.3915687,481755.94,481954.97,481627.62,481778.62
2021-08-30 08:50:00,3.7970083,481778.62,481797.38,481631.62,481633.0
2021-08-30 08:51:00,5.206289,481633.0,481679.12,481577.3,481590.12
2021-08-30 08:52:00,4.9101257,481590.12,481601.8,481342.44,481374.94
2021-08-30 08:53:00,5.018865,481374.94,481665.84,481347.6,481568.56
2021-08-30 08:54:00,4.351281,481568.56,481579.0,481436.94,481502.16
2021-08-30 08:55:00,4.206747,481502.16,481635.44,481464.0,481611.2
2021-08-30 08:56:00,4.1692758,481611.2,481624.7,481391.38,481409.7
2021-08-30 08:57:00,4.99885,481409.7,481434.84,481290.66,481300.03
2021-08-30 08:58:00,4.5410476,481300.03,481309.7,480959.8,481066.44
2021-08-30 08:59:00,4.510351,481066.44,481302.47,481016.3,481116.38
2021-08-30 09:00:00,4.2254004,481116.38,481161.78,481022.8,481127.3
2021-08-30 09:01:00,4.4669785,481127.3,481156.12,481007.9,481089.84
2021-08-30 09:02:00,4.3029113,481089.84,481277.8,481032.2,481203.62
2021-08-30 09:03:00,6.0855703,481203.62,481342.62,480872.44,480917.0
2021-08-30 09:04:00,6.804857,480917.0,480919.2,480468.72,480491.38
2021-08-30 09:05:00,5.9393945,480491.38,480513.38,480182.34,480337.12
2021-08-30 09:06:00,6.1398296,480337.12,480352.1,479446.56,479726.06
2021-08-30 09:07:00,5.5952735,479726.06,480079.1,479681.94,480034.06
2021-08-30 09:08:00,5.5699334,480034.06,480063.06,479731.44,479962.62
2021-08-30 09:09:00,5.5907426,479962.62,480210.5,479930.38,480185.78
2021-08-30 09:10:00,4.7177696,480185.78,480231.2,480012.38,480053.7
2021-08-30 09:11:00,8.610185,480053.7,480070.53,479899.75,479933.2
2021-08-30 09:12:00,6.571742,479933.2,479981.1,479741.94,479746.25
2021-08-30 09:13:00,4.6339297,479746.25,479971.12,479729.2,479928.8
2021-08-30 09:14:00,5.517973,479928.8,480368.06,479917.3,480231.84
2021-08-30 09:15:00,5.153867,480231.84,480246.2,479792.72,479820.38
2021-08-30 09:16:00,4.8380556,479820.38,480293.94,479812.88,480228.3
2021-08-30 09:17:00,5.0386777,480228.3,480821.8,480179.56,480460.72
2021-08-30 09:18:00,5.381874,480460.72,481088.88,480439.9,481013.12
2021-08-30 09:19:00,6.7980733,481013.12,481458.03,481007.06,481447.38
2021-08-30 09:20:00,5.5501127,481447.38,481514.88,481196.78,481261.0
2021-08-30 09:21:00,8.297045,481261.0,481261.0,481102.5,481140.06
2021-08-30 09:22:00,6.6208105,481140.06,481153.38,480729.94,480841.94
2021-08-30 09:23:00,4.688162,480841.94,480902.1,480608.94,480637.53
2021-08-30 09:24:00,4.281973,480637.53,480850.22,480597.78,480730.06
2021-08-30 09:25:00,3.7322886,480730.06,480794.5,480695.2,480733.34
2021-08-30 09:26:00,5.051998,480733.34,480785.8,480465.4,480559.44
2021-08-30 09:27:00,4.9194674,480559.44,480715.28,480525.53,480614.62
2021-08-30 09:28:00,6.7872024,480614.62,480622.44,480516.94,480566.25
2021-08-30 09:29:00,5.4266753,480566.25,480783.8,480472.6,480491.94
2021-08-30 09:30:00,5.798482,480491.94,480506.3,480159.53,480197.38
2021-08-30 09:31:00,5.1178403,480197.38,480848.34,480171.5,480804.44
2021-08-30 09:32:00,5.578308,480804.44,480835.22,480232.75,480700.62
2021-08-30 09:33:00,4.4866624,480700.62,480787.38,480610.75,480744.9
2021-08-30 09:34:00,5.4837713,480744.9,480748.8,480454.0,480477.47
2021-08-30 09:35:00,5.5473657,480477.47,480479.88,480203.6,480233.28
2021-08-30 09:36:00,3.9267564,480233.28,480302.34,480075.94,480140.38
2021-08-30 09:37:00,5.3095737,480140.38,480181.38,479747.16,479866.5
2021-08-30 09:38:00,4.5146646,479866.5,480125.97,479794.4,480055.25
2021-08-30 09:39:00,4.5420866,480055.25,480104.12,479879.22,480075.16
2021-08-30 09:40:00,6.172966,480075.16,480863.5,480063.56,480261.75
2021-08-30 09:41:00,5.497709,480261.75,480338.75,480030.12,480074.38
2021-08-30 09:42:00,4.7288938,480074.38,480377.75,480055.75,480336.06
2021-08-30 09:43:00,4.824568,480336.06,480371.3,480064.3,480064.3
2021-08-30 09:44:00,6.271555,480064.3,480111.94,479955.4,480072.44
2021-08-30 09:45:00,6.048895,480072.44,480095.28,479910.25,479915.34
2021-08-30 09:46:00,4.75369,479915.34,480032.38,479867.8,479909.84
2021-08-30 09:47:00,4.586521,479909.84,479988.16,479882.5,479951.44
2021-08-30 09:48:00,4.3840938,479951.44,480056.0,479873.6,480030.8
2021-08-30 09:49:00,5.5876803,480030.8,480197.78,479868.12,479881.2
2021-08-30 09:50:00,5.4725246,479881.2,479957.62,479823.34,479870.28
2021-08-30 09:51:00,7.455926,479870.28,479892.03,479627.06,479670.28
2021-08-30 09:52:00,5.7861614,479670.28,479722.75,479035.75,479325.12
2021-08-30 09:53:00,4.303556,479325.12,479574.06,479236.8,479344.0
2021-08-30 09:54:00,4.2783494,479344.0,479520.62,479177.4,479492.25
2021-08-30 09:55:00,5.226945,479492.25,480005.38,479404.6,479482.75
2021-08-30 09:56:00,4.259263,479482.75,479585.94,479378.75,479411.12
2021-08-30 09:57:00,4.7900453,479411.12,479653.38,479396.9,479567.06
2021-08-30 09:58:00,7.126192,479567.06,479968.78,479385.25,479929.0
2021-08-30 09:59:00,4.6269984,479929.0,479968.44,479699.56,479709.3
2021-08-30 10:00:00,5.3278847,479709.3,479757.12,479433.8,479464.25
2021-08-30 10:01:00,6.012887,479464.25,479464.62,479187.72,479212.12
2021-08-30 10:02:00,6.701935,479212.12,479258.72,479028.12,479097.94
2021-08-30 10:03:00,5.370181,479097.94,479450.5,479052.2,479366.94
2021-08-30 10:04:00,5.099348,479366.94,479436.7,479114.5,479210.94
2021-08-30 10:05:00,5.2255864,479210.94,479313.97,479051.8,479136.97
2021-08-30 10:06:00,5.2594166,479136.97,479149.78,478971.06,478988.94
2021-08-30 10:07:00,4.5447664,478988.94,479299.47,478978.66,479224.94
2021-08-30 10:08:00,4.680904,479224.94,479427.12,479110.97,479134.7
2021-08-30 10:09:00,5.686715,479134.7,479194.88,479038.25,479081.94
2021-08-30 10:10:00,5.4849873,479081.94,479081.94,478272.38,478621.06
2021-08-30 10:11:00,5.6853385,478621.06,478896.0,478371.66,478553.44
2021-08-30 10:12:00,6.0663753,478553.44,478943.2,478484.12,478876.2
2021-08-30 10:13:00,6.842877,478876.2,479319.62,478766.3,478971.12
2021-08-30 10:14:00,5.841742,478971.12,479390.0,478944.7,479280.28
2021-08-30 10:15:00,4.914977,479280.28,479322.22,479061.3,479188.25
2021-08-30 10:16:00,5.03694,479188.25,479195.4,479032.6,479106.2
2021-08-30 10:17:00,6.252558,479106.2,479633.7,479066.62,479594.56
2021-08-30 10:18:00,4.7487316,479594.56,479704.6,479298.25,479341.2
2021-08-30 10:19:00,5.975223,479341.2,479454.25,479019.22,479080.44
2021-08-30 10:20:00,5.3934245,479080.44,479503.3,479041.44,479489.0
2021-08-30 10:21:00,5.5514865,479489.0,479518.12,479220.22,479381.06
2021-08-30 10:22:00,2.5704327,479381.06,479428.94,479297.56,479377.38
2021-08-30 10:23:00,0.3233835,479377.38,479377.5,479298.12,479299.25
2021-08-30 10:24:00,0.20201235,479299.25,479354.4,479296.97,479304.62
2021-08-30 10:25:00,3.4980683,479304.62,479550.84,479299.56,479503.62
2021-08-30 10:26:00,3.3561554,479503.62,479522.3,479330.2,479360.88
2021-08-30 10:27:00,2.3942485,479360.88,479459.25,479283.44,479399.7
2021-08-30 10:28:00,2.1157272,479399.7,479447.06,479270.2,479270.62
2021-08-30 10:29:00,2.1672976,479270.62,479305.16,479189.5,479212.75
2021-08-30 10:30:00,3.7084541,479212.75,479247.84,479181.1,479241.6
2021-08-30 10:31:00,3.4936984,479241.6,479269.8,479137.25,479155.84
2021-08-30 10:32:00,5.0658855,479155.84,479176.8,478890.88,478935.0
2021-08-30 10:33:00,7.21542,478935.0,478937.0,478765.38,478816.94
2021-08-30 10:34:00,6.6621203,478816.94,479513.06,478801.3,479426.38
2021-08-30 10:35:00,5.2748485,479426.38,479731.88,479186.4,479731.88
2021-08-30 10:36:00,2.4630625,479731.88,479742.56,479513.7,479629.47
2021-08-30 10:37:00,4.4591446,479629.47,479645.88,479341.9,479505.8
2021-08-30 10:38:00,4.438012,479505.8,479591.03,479354.75,479382.84
2021-08-30 10:39:00,4.948423,479382.84,479518.2,479155.0,479155.0
2021-08-30 10:40:00,5.0218496,479155.0,479605.25,479091.8,479575.1
2021-08-30 10:41:00,4.693467,479575.1,479598.12,479240.62,479311.75
2021-08-30 10:42:00,4.3035946,479311.75,479394.88,479176.12,479306.4
2021-08-30 10:43:00,4.9720006,479306.4,479379.94,479162.62,479204.53
2021-08-30 10:44:00,6.2134733,479204.53,479270.25,479140.53,479235.7
2021-08-30 10:45:00,5.2564526,479235.7,479476.5,479147.0,479438.34
2021-08-30 10:46:00,4.324794,479438.34,479650.88,479349.28,479549.62
2021-08-30 10:47:00,3.8572104,479549.62,479653.2,479503.38,479653.12
2021-08-30 10:48:00,3.9261127,479653.12,480572.38,479652.75,480536.66
2021-08-30 10:49:00,4.886896,480536.66,480554.0,480151.2,480214.12
2021-08-30 10:50:00,4.0747647,480214.12,480660.94,480190.88,480528.66
2021-08-30 10:51:00,4.0052996,480528.66,480780.56,480513.22,480740.3
2021-08-30 10:52:00,2.1032693,480740.3,480824.75,480671.0,480706.8
2021-08-30 10:53:00,1.4526122,480706.8,480770.28,480672.34,480760.5
2021-08-30 10:54:00,3.0270765,480760.5,480843.28,480666.62,480787.12
2021-08-30 10:55:00,2.6023054,480787.12,480882.66,480772.0,480784.56
2021-08-30 10:56:00,0.80519056,480784.56,480824.06,480751.0,480751.0
2021-08-30 10:57:00,0.041642528,480751.0,480753.06,480751.0,480751.0
2021-08-30 10:58:00,0.051633593,480751.0,480751.8,480751.0,480751.25
2021-08-30 10:59:00,0.026980335,480751.25,480752.56,480750.5,480750.5
2021-08-30 11:00:00,0.02080082,480750.5,480750.5,480750.5,480750.5
2021-08-30 11:01:00,2.743407,480750.5,480750.5,480435.84,480458.8
2021-08-30 11:02:00,6.443073,480458.8,480635.8,480415.88,480438.0
2021-08-30 11:03:00,2.650227,480438.0,480463.0,480173.12,480323.2
2021-08-30 11:04:00,2.7988493,480323.2,480323.3,480166.06,480167.5
2021-08-30 11:05:00,4.0645347,480167.5,480360.88,480009.7,480119.7
2021-08-30 11:06:00,4.6888194,480119.7,480181.62,480073.75,480084.3
2021-08-30 11:07:00,6.9663367,480084.3,480092.53,479793.5,479858.06
2021-08-30 11:08:00,4.022574,479858.06,479945.88,479718.44,479757.25
2021-08-30 11:09:00,3.9135277,479757.25,479849.8,479640.44,479707.06
2021-08-30 11:10:00,4.1308627,479707.06,479774.12,479427.7,479538.34
2021-08-30 11:11:00,4.0768924,479538.34,479633.03,479442.22,479540.3
2021-08-30 11:12:00,3.9682307,479540.3,479640.38,479502.94,479568.38
2021-08-30 11:13:00,4.478818,479568.38,479659.0,479233.94,479245.2
2021-08-30 11:14:00,3.95456,479245.2,479331.62,479086.16,479095.22
2021-08-30 11:15:00,3.7090268,479095.22,479226.44,479091.1,479111.4
2021-08-30 11:16:00,4.294827,479111.4,479116.62,479053.2,479061.1
2021-08-30 11:17:00,4.0523677,479061.1,479081.0,478900.25,478989.03
2021-08-30 11:18:00,4.231097,478989.03,478991.3,478758.3,478806.3
2021-08-30 11:19:00,4.4858093,478806.3,478836.38,478599.62,478666.7
2021-08-30 11:20:00,4.6772323,478666.7,478882.97,478645.97,478833.34
2021-08-30 11:21:00,4.29916,478833.34,478866.03,478670.88,478718.38
2021-08-30 11:22:00,5.0651574,478718.38,478987.8,478552.1,478590.5
2021-08-30 11:23:00,5.4104447,478590.5,478609.56,478399.38,478586.7
2021-08-30 11:24:00,6.841105,478586.7,478752.94,478570.47,478710.3
2021-08-30 11:25:00,4.748369,478710.3,478868.44,478702.66,478850.97
2021-08-30 11:26:00,4.643917,478850.97,478865.56,478375.75,478383.94
2021-08-30 11:27:00,5.071838,478383.94,478459.2,478185.8,478422.3
2021-08-30 11:28:00,5.3715177,478422.3,478603.88,478174.34,478187.72
2021-08-30 11:29:00,4.9771795,478187.72,478201.38,477959.7,477987.8
2021-08-30 11:30:00,2.236245,477987.8,478044.6,477899.16,477939.88
2021-08-30 11:31:00,4.373304,477939.88,477979.12,477436.2,477445.72
2021-08-30 11:32:00,4.378349,477445.72,477587.44,476999.2,476999.2
2021-08-30 11:33:00,4.8309536,476999.2,477388.16,476900.06,477161.44
2021-08-30 11:34:00,4.9482937,477161.44,477208.06,476937.3,477111.9
2021-08-30 11:35:00,5.2893643,477111.9,477114.3,476739.06,476745.88
2021-08-30 11:36:00,5.826965,476745.88,477132.6,476607.3,477051.94
2021-08-30 11:37:00,6.1894126,477051.94,477556.3,477032.7,477387.62
2021-08-30 11:38:00,6.634324,477387.62,477593.16,477130.7,477233.72
2021-08-30 11:39:00,6.3048286,477233.72,477602.94,476830.3,477288.88
2021-08-30 11:40:00,5.8998184,477288.88,477541.56,477151.8,477468.2
2021-08-30 11:41:00,6.505717,477468.2,478202.12,477395.72,478202.12
2021-08-30 11:42:00,7.7277308,478202.12,478698.53,478154.22,478689.88
